title,department,location,posting_date,remote,region,url
Global Associate Success (HR) Business Partner,Not specified,Dallas,Posted Today,No,Not specified,https://careers.blueyonder.com/us/en/search-results/job/Dallas/Global-Associate-Success--HR--Business-Partner_253862
"Project Manager - Cloud -  Project Management Professional, Customer Success Manager & PRINCE2",Not specified,2 Locations,Posted Today,No,Not specified,https://careers.blueyonder.com/us/en/search-results/job/Bangalore/Project-Manager---Cloud---ServiceNow_254283
Director of Internal Audit - Data Analytics and Automation,Not specified,Dallas,Posted Today,No,Not specified,https://careers.blueyonder.com/us/en/search-results/job/Dallas/Director-of-Internal-Audit---Data-Analytics-and-Automation_260140
Sr Technical Consultant - Platform Integration,Not specified,2 Locations,Posted Today,No,Not specified,https://careers.blueyonder.com/us/en/search-results/job/Bangalore/Sr-Technical-Consultant---Supply-Planning--Manufacturing_254229
Sr Support Engineer 2 - Fulfilment/Demand/Order Optimization/Enterprise Supply Planning(ESP) & PLSQL,Not specified,Bangalore,Posted Today,No,Not specified,https://careers.blueyonder.com/us/en/search-results/job/Bangalore/Sr-Support-Engineer-2---JDA-BY-Enterprise-Supply-Planning-ESP----PLSQL_254369
Sr. Coordinator - Learning & Development,Not specified,Bangalore,Posted Today,No,Not specified,https://careers.blueyonder.com/us/en/search-results/job/Bangalore/Sr-Coordinator---Learning---Development_254407
"Technical Consultant - ( F5 LTM, Cloudflare WAF, ASA/PALO ALTO/AZURE firewalls, Routing & Switching, Irules, VPN tunnel configuration)",Not specified,IND - Coimbatore (708),Posted Today,No,Not specified,https://careers.blueyonder.com/us/en/search-results/job/IND---Coimbatore-708/IN-Technical-Consultant-Int---Cloud_253699
