title,department,openings,locations,all_locations,regions,remote_available
"IN-Support Engineer 2-F5,Palo Alto firewall",Not specified,2,IND - Coimbatore (708),IND - Coimbatore (708),Not specified,No
Strategic Operations Program Support Director,Not specified,2,Monterrey,Monterrey,Not specified,No
Business Strategist - Automotive Factory and Supply Chain Planning,Not specified,1,2 Locations,2 Locations,Not specified,No
Data Science Consultant II - Supply Chain Operations Analytics,Not specified,1,Bangalore,Bangalore,Not specified,No
Enterprise Solution Architect – Automotive Factory and Supply Chain Planning,Not specified,1,2 Locations,2 Locations,Not specified,No
Global Business Practices Director,Not specified,1,5 Locations,5 Locations,Not specified,No
"IN-Sr Support Engineer 1-F5,Palo Alto firewall",Not specified,1,IND - Coimbatore (708),IND - Coimbatore (708),Not specified,No
"IN-Support Engineer 1 - Cloud (L1 Infra Ops, Monitoring tools, AppDynamics, Zabbix, Azure Cloud)",Not specified,1,IND - Coimbatore (708),IND - Coimbatore (708),Not specified,No
"IN-Support Engineer 2-F5,Palo Alto Firewall",Not specified,1,IND - Coimbatore (708),IND - Coimbatore (708),Not specified,No
Lead Software Engineer -  ReactJS & Microservices,Not specified,1,Hyderabad,Hyderabad,Not specified,No
"Lead Software Engineer - Java, Microservices & Cloud",Not specified,1,Hyderabad,Hyderabad,Not specified,No
"Lead, Sales Compensation",Not specified,1,Bangalore,Bangalore,Not specified,No
"Senior Certification Specialist - Certification Program Development & Project,Program Management",Not specified,1,2 Locations,2 Locations,Not specified,No
"Senior Director, Sales Operations Business Partner",Not specified,1,Dallas,Dallas,Not specified,No
Senior Enterprise Architect,Not specified,1,6 Locations,6 Locations,Not specified,No
Senior Security Engineer (DevSecOps),Not specified,1,Bangalore,Bangalore,Not specified,No
Senior Software Engineer,Not specified,1,London,London,Not specified,No
"Software Engineer II -  Java, SQL",Not specified,1,Pune,Pune,Not specified,No
Software Engineer II - React Js & Typescript,Not specified,1,Hyderabad,Hyderabad,Not specified,No
Solution Architect - Consulting (SCM),Not specified,1,Pune - BY,Pune - BY,Not specified,No
Sr Software Engineer ( Gen AI),Not specified,1,Dallas,Dallas,Not specified,No
"Sr Software Engineer - Core Java, SQL",Not specified,1,Pune - BY,Pune - BY,Not specified,No
Sr Support Engineer - JDA/BY Fulfilment/Demand/Order Optimization/Enterprise Supply Planning(ESP) & PLSQL,Not specified,1,Bangalore,Bangalore,Not specified,No
"Sr Support Engineer 1 - Control-M Admin, Shell/Powershell, Control-M EM/Server",Not specified,1,Bangalore,Bangalore,Not specified,No
Sr Support Engineer 2 - Windows Server Admin/ITIL/Azure/VMware,Not specified,1,Bangalore,Bangalore,Not specified,No
Sr. QA Engineer - Robot & Python,Not specified,1,Bangalore,Bangalore,Not specified,No
Sr. Staff Data Science Consultant - Supply Chain,Not specified,1,Bangalore,Bangalore,Not specified,No
Staff Data Science Consultant - Supply Chain Operations Analytics,Not specified,1,Bangalore,Bangalore,Not specified,No
Staff Data Science Consultant II - Supply Chain,Not specified,1,Bangalore,Bangalore,Not specified,No
"Staff Software Engineer - NodeJs, ReactJs, NextJs & Microservices",Not specified,1,Hyderabad,Hyderabad,Not specified,No
"Staff Software Engineer I - Java, Microservices & Springboot",Not specified,1,Bangalore,Bangalore,Not specified,No
System Engineer I - Desktop Support,Not specified,1,Pune - BYDS,Pune - BYDS,Not specified,No
Tax Technology Manager,Not specified,1,2 Locations,2 Locations,Not specified,No
Technical Account Advisor - TAM/SaaS/Supply Chain/ITIL,Not specified,1,Bangalore,Bangalore,Not specified,No
"Technical Architect - Consulting(Java, Spring boot, SQL)",Not specified,1,2 Locations,2 Locations,Not specified,No
Technical Architect - ServiceNow ITSM & CSM,Not specified,1,Bangalore,Bangalore,Not specified,No
Technical Architect - Transportation Management Systems,Not specified,1,3 Locations,3 Locations,Not specified,No
Technical Architect - Warehouse Management Systems,Not specified,1,3 Locations,3 Locations,Not specified,No
