title,department,location,posting_date,remote,region,url
"Lead Data Science Engineer, Data Operations",Not specified,5 Locations,Not specified,No,Not specified,https://jobs.jobvite.com/appfolio/job/oGy1yfwx
"Sr. Data Science Engineer, GTM",Not specified,9 Locations,Not specified,No,Not specified,https://jobs.jobvite.com/appfolio/job/o4IFzfwK
"Sr. Data Scientist, AI Delivery/Deployment",Not specified,8 Locations,Not specified,No,Not specified,https://jobs.jobvite.com/appfolio/job/oM4zzfwI
TalkDesk System Administrator,Not specified,4 Locations,Not specified,No,Not specified,https://jobs.jobvite.com/appfolio/job/oWpwzfwa
Vendor Operations Specialist,Not specified,10 Locations,Not specified,No,Not specified,https://jobs.jobvite.com/appfolio/job/ooRLzfwj
Knowledge Management Director,Not specified,"Santa Barbara, California",Not specified,No,Not specified,https://jobs.jobvite.com/appfolio/job/oyTvzfwf
Associate Product Support Specialist - LiveEasy,Not specified,"Columbus, Ohio",Not specified,No,Not specified,https://jobs.jobvite.com/appfolio/job/oT4Nyfw2
Customer Growth Specialist - Resident Services,Not specified,2 Locations,Not specified,No,Not specified,https://jobs.jobvite.com/appfolio/job/o9pxzfwo
Customer Success Manager,Not specified,8 Locations,Not specified,No,Not specified,https://jobs.jobvite.com/appfolio/job/oORAzfwy
"Director, Corporate Finance",Not specified,5 Locations,Not specified,No,Not specified,https://jobs.jobvite.com/appfolio/job/oo74yfwR
"Sr. Manager, Internal Audit",Not specified,4 Locations,Not specified,No,Not specified,https://jobs.jobvite.com/appfolio/job/o522yfwr
Sr. Tax Manager,Not specified,5 Locations,Not specified,No,Not specified,https://jobs.jobvite.com/appfolio/job/o5Oiyfwt
Technology Risk & Controls Manager,Not specified,4 Locations,Not specified,No,Not specified,https://jobs.jobvite.com/appfolio/job/oZtEzfwp
Staff HRIS Analyst,Not specified,8 Locations,Not specified,No,Not specified,https://jobs.jobvite.com/appfolio/job/oZemzfwS
"Corporate Counsel, Product",Not specified,"Santa Barbara, California",Not specified,No,Not specified,https://jobs.jobvite.com/appfolio/job/ohpyzfwx
"Digital Marketing Manager, Generative Engine Optimization",Not specified,9 Locations,Not specified,No,Not specified,https://jobs.jobvite.com/appfolio/job/ouCqzfwP
Sr. Events Technology Manager,Not specified,8 Locations,Not specified,No,Not specified,https://jobs.jobvite.com/appfolio/job/oSVOyfwT
"Sr. Manager, Events",Not specified,8 Locations,Not specified,No,Not specified,https://jobs.jobvite.com/appfolio/job/ogDEzfwQ
"Manager, Onboarding Services",Not specified,8 Locations,Not specified,No,Not specified,https://jobs.jobvite.com/appfolio/job/ohGHzfwX
"Manager, User Experience Design - ML",Not specified,8 Locations,Not specified,No,Not specified,https://jobs.jobvite.com/appfolio/job/ooymzfwB
Sr. Product Manager,Not specified,8 Locations,Not specified,No,Not specified,https://jobs.jobvite.com/appfolio/job/orBfzfwA
"Sr. Product Manager, Data Platform",Not specified,"Remote, United States",Not specified,Yes,Not specified,https://jobs.jobvite.com/appfolio/job/oUpwzfw8
User Experience Designer,Not specified,8 Locations,Not specified,No,Not specified,https://jobs.jobvite.com/appfolio/job/og3fzfwR
Account Executive - Horizon,Not specified,4 Locations,Not specified,No,Not specified,https://jobs.jobvite.com/appfolio/job/osMwyfw2
Account Executive - SMB,Not specified,"Santa Barbara, California",Not specified,No,Not specified,https://jobs.jobvite.com/appfolio/job/obaXyfwA
Business Development Representative - SMB,Not specified,"Santa Barbara, California",Not specified,No,Not specified,https://jobs.jobvite.com/appfolio/job/o1Rgzfwr
Business Development Representative - SMB Investment Manager,Not specified,2 Locations,Not specified,No,Not specified,https://jobs.jobvite.com/appfolio/job/oRTgzfwj
Business Development Representative - Upmarket,Not specified,2 Locations,Not specified,No,Not specified,https://jobs.jobvite.com/appfolio/job/owWhzfw2
Growth Business Development Representative - SMB,Not specified,2 Locations,Not specified,No,Not specified,https://jobs.jobvite.com/appfolio/job/oQVhzfwl
"Manager, Business Development",Not specified,2 Locations,Not specified,No,Not specified,https://jobs.jobvite.com/appfolio/job/oe1kzfwS
"Manager, Upmarket Business Development",Not specified,"San Diego, California",Not specified,No,Not specified,https://jobs.jobvite.com/appfolio/job/ooUOzfwp
"Team Lead, Concierge - LiveEasy",Not specified,"Columbus, Ohio",Not specified,No,Not specified,https://jobs.jobvite.com/appfolio/job/opymzfwC
"Manager, Software Engineering",Not specified,8 Locations,Not specified,No,Not specified,https://jobs.jobvite.com/appfolio/job/onLvzfwW
"Manager, Software Engineering - Platform",Not specified,2 Locations,Not specified,No,Not specified,https://jobs.jobvite.com/appfolio/job/oCvNzfwd
Sr. Machine Learning Engineer - Realm-X,Not specified,9 Locations,Not specified,No,Not specified,https://jobs.jobvite.com/appfolio/job/oyrgxfww
Sr. Site Reliability Engineer - Observability,Not specified,9 Locations,Not specified,No,Not specified,https://jobs.jobvite.com/appfolio/job/ouqOyfw0
Sr. Software Engineer - Deployment Platform,Not specified,8 Locations,Not specified,No,Not specified,https://jobs.jobvite.com/appfolio/job/ojtbzfwg
Sr. Software Engineer - Performance Insights,Not specified,8 Locations,Not specified,No,Not specified,https://jobs.jobvite.com/appfolio/job/oxNayfwM
Sr. Software Engineer - Platform,Not specified,8 Locations,Not specified,No,Not specified,https://jobs.jobvite.com/appfolio/job/oCzhwfwI
"Staff Software Engineer, Enterprise Integration",Not specified,8 Locations,Not specified,No,Not specified,https://jobs.jobvite.com/appfolio/job/og7axfwO
